activity_id,sub_activity_id,donor,announcement_date,aid_type_general,aid_type_specific,explanation,reporting_currency,measure,source_reported_value,tot_activity_value,tot_activity_value_EUR,tot_activity_value_constant_currency,tot_sub_activity_value,tot_sub_activity_value_EUR,tot_sub_activity_value_constant_currency,tot_sub_activity_value_constant_currency_redistr,tot_sub_activity_value_EUR_redistr,tot_value_deliv_EUR,item,item_type,item_sub_type,item_soviet_origin,item_numb,item_numb_deliv, item_price_USD ,item_value_estimate_USD,item_value_estimate_deliv_USD,official_source_dummy,source_of_aid_1,source_of_aid_2,source_of_aid_3,source_of_aid_4,deliv_official_source_dummy,deliv_source,channel,location,coords,geo_sources,geo_accuracy,building_or_facility,reconstruction_sector,loan_mat,loan_int,loan_gra,updated_dummy,total_value_dummy,month,short_term,earmarked_year,activity_match_deliv,value_source_activity_type,value_source_deliv_type,alloc_no_date,reallocation_sub_activity_id,Working/Debug >>>,before_war,month_exists_dummy,ukraine_asked_dummy,heavy_undisclosed_package,heavy_undisclosed_deliv,ammo_dummy,in_kind_dummy,deliv_more_than_comm,non_eu_nato_dummy,nato_dummy,eu_dummy,eu_geo_dummy,source_of_weapon,dummy_first_row_commitment_check (1=error),dummy_month_check (1=error),allocation_dummy_check (1= error),formula_dummy _check(1=error),reimbursement_value_type,reimbursed_with,deflator,change_currency,inflation_percentage,tot_sub_activity_value_EUR_OLD,notes,procurement_location,procurement_contractor,mixed_package_dummy,year_month,year
KOH8,KOH8_1,South Korea,2024-02-22,Humanitarian,Equipment,"Source of Aid 1 stated that Ukraine will receive 100 ambulances provided by the Government of  the Republic of Korea by the end of March. According to source of aid 1, 30 of the ambulances were delivered in December 2023 and 10 were delivered now in February 2024, with the next batch expected to be delivered in March 2024.",USD,Allocation,Not given,22000000.0,20380345.0,16425649.0,22000000.0,20380345.0,16425649.0,16425649.0,20380345.0,,ambulance,Humanitarian,Humanitarian,0.0,100,undisclosed," 220,000 ",22000000.0,,0.0,Передача автомобілів швидкої допомоги 상세보기|Діяльність посольстваПосольство Республіки Корея в Україні (mofa.go.kr),https://www.ukrinform.net/rubric-society/3829912-south-korea-hands-over-10-ambulances-to-ukraine.html,https://www.facebook.com/viktor.liashko/posts/3162202087245227?ref=embed_post,.,0.0,.,.,,,,,,,,,,0.0,1.0,February,1.0,2024,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,.,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,,,124.0,1.092795,103.365924,20447997.0,,,,,2024-02,2024
KOH9,0,South Korea,2023-08-29,Humanitarian,Budgetary appropriations,"On August 29, 2023, Korean authorities published a budget plan for 2024 and reported 520 KRW billion in ODA to Ukraine (Source of aid 1, first appendix document, p.39 of the document). The aid plan consists of funds for reconstruction (130 KRW billion, or 90 EUR million), for humanitarian aid (260 KRW billion, or 180 EUR million), and for international organizations (KRW 130 billion, or 90 EUR million). Source of aid 2 (p.8 of the PDF from the page) confirms it was accepted. Later in September 2023, it was announced that Ukraine will receive 2.3 USD billion in aid from Korea in 2024 and 2025. Still, in December 2023, it was specified that 2 USD billion for 2025 will not go to Ukraine bilaterally but to Korean companies that will participate bilaterally in the reconstruction effort (Source of aid 3). We report this bilateral cooperation in reconstruction assistance in a separate entry. Out of the remaining 300 USD million, 100 USD million will go to multilateral development banks, and 200 USD million in humanitarian aid. We assume that these funds will be taken from 520 KRW billion. This entry covers the portion for humanitarian assistance for 2024.",USD,Commitment,"200,000,000",200000000.0,183337053.0,147609703.0,,,,,,,.,.,.,0.0,.,., . ,,,1.0,https://eiec.kdi.re.kr/policy/materialView.do?num=242042,https://www.kiep.go.kr/gallery.es?mid=a10102040000&bid=0005&tag=&b_list=10&act=view&list_no=11050&nPage=1&vlist_no_npage=0&keyField=&keyWord=&orderby=https://www.kiep.go.kr/gallery.es?mid=a10102040000&bid=0005&tag=&b_list=10&act=view&list_no=11050&nPage=1&vlist_no_npage=0&keyField=&keyWord=&orderby=,https://news.kbs.co.kr/news/pc/view/view.do?ncd=7832666,https://english.moef.go.kr/pc/selectTbPressCenterDtl.do?boardCd=N0001&seq=5843#_ftn1 ,0.0,.,.,,,,,,,,,,0.0,1.0,August,1.0,2024,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,.,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,,,124.0,1.093919,103.365924,,,,,,2023-08,2023
KOM1,KOM1_1,South Korea,2022-03-01,Military,Equipment,"South Korea has announced to support Ukraine with 1 billion KRW (800,000 USD) of non-lethal military equipment, such as bulletproof helmets and medical kit. There exists no list of specific items included in this package, while the total value of the package was indicated by the donor.",USD,Allocation,"800,000",800000.0,726022.0,638227.0,800000.0,726022.0,638227.0,638227.0,726022.0,,.,.,.,0.0,.,., . ,,,0.0,https://www.france24.com/en/live-news/20220411-zelensky-says-he-believes-tens-of-thousands-killed-in-mariupol,https://english.alarabiya.net/News/world/2022/04/11/Zelenskyy-believes-tens-of-thousands-killed-in-Ukraine-s-Mariupol,https://consent.yahoo.com/v2/collectConsent?sessionId=3_cc-session_a65137b7-2008-4f6a-9d84-5817bf1a558b,.,0.0,.,.,,,,,,,,,,0.0,1.0,March,1.0,2022-2023,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,.,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,,,114.0,1.123234,101.275523,743564.0,,,,,2022-03,2022
KOM2,KOM2_1,South Korea,2022-04-13,Military,Equipment,"The aid package includes items including bulletproof vests, helmets, medical supplies and meals, ready-to-eat (MREs). There exists no list of specific items included in this package, while the total value of the package was indicated by the donor.",USD,Allocation,"1,600,000",1600000.0,1478916.0,1300076.0,1600000.0,1478916.0,1300076.0,1300076.0,1478916.0,,ballistic vest,Military equipment,Military equipment,0.0,undisclosed,undisclosed, 500 ,,,0.0,https://mil.in.ua/en/news/south-korea-will-be-providing-ukraine-with-additional-aid-worth-1-6-million/,https://en.yna.co.kr/view/AEN20220413000800325,.,.,0.0,.,.,,,,,,,,,,0.0,1.0,April,1.0,2022-2023,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,.,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,,,114.0,1.123234,101.275523,1487127.0,,,,,2022-04,2022
KOM3,KOM3_1,South Korea,2022-05-26,Military,Equipment,"South Korea announced to provide further non-lethal military protection equipment. The shipment consists of equipment needed for chemical, biological, radiological protection. Since no further information about the exact item list has been disclosed, we report the value of donation as given by donor only. ",USD,Allocation,"1,180,000",1180000.0,1115470.0,980581.0,1180000.0,1115470.0,980581.0,980581.0,1115470.0,,.,.,.,0.0,.,., . ,,,0.0,https://see.news/south-korea-to-send-non-lethal-aid-to-ukraine/,https://www.tellerreport.com/news/2022-05-26-south-korea-to-provide-ukraine-with-chemical-defense-equipment-worth-1-5-billion-won.HJuNwyTvc.html,https://en.yna.co.kr/view/AEN20220526005300325,.,0.0,.,.,,,,,,,,,,0.0,1.0,May,1.0,2022-2023,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,.,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,,,114.0,1.123234,101.275523,1096756.0,,,,,2022-05,2022
KOM4,KOM4_1,South Korea,2024-04-05,Military,Assistance,"The Ministry of Foreign Affairs announced an additional 12 million dollars to NATO’s Comprehensive Assistance Package, for medical and rehabilitation support for Ukraine’s military. ",USD,Allocation,"12,000,000",12000000.0,11185931.0,9902756.0,12000000.0,11185931.0,9902756.0,9902756.0,11185931.0,,.,.,.,0.0,.,., . ,,,1.0,"https://www.mofa.go.kr/eng/brd/m_5689/view.do?seq=319625#:~:text=Korea%20stands%20in%20solidarity%20with,rehabilitation%20support%20for%20Ukraine's%20military.

  ",https://www.ispionline.it/en/publication/south-korea-and-nato-friends-with-benefits-169261 ,.,.,0.0,.,NATO CAP,,,,,,,,,,0.0,1.0,April,1.0,2024,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,.,0.0,0.0,0.0,0.0,procurement,0.0,0,0.0,0.0,,,113.0,1.092795,103.365924,11153453.0,,,,,2024-04,2024
KOF1,KOF1_1,South Korea,2023-05-17,Financial,Grant,"According to Source of Aid 1, South Korea signed an agreement with Ukraine to provide a $130 million financial aid package, which will consist of donations and aid loans. Since we do not know the exact grant/loan proportion we assume that the whole amount is provided in grants to avoid under-estimation. According to Source of Aid 4, this package relates to the $130 million announced in KOH6. Therefore, we adjust KOF1 to $0.",USD,Allocation,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,.,.,.,0.0,.,., . ,,,1.0,https://www.reuters.com/world/south-korea-signs-130-mln-aid-package-with-ukrainian-minister-2023-05-17/,https://babel.ua/en/news/93939-south-korea-allocates-130-million-in-financial-aid-to-ukraine,https://www.foxnews.com/world/south-korea-sigsn-130m-financial-package-ukraine,https://english.moef.go.kr/pc/selectTbPressCenterDtl.do?boardCd=N0001&seq=5545,0.0,.,.,,,,,,,,,,0.0,1.0,May,1.0,2022-2023,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,.,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,,,124.0,1.093919,103.365924,0.0,,,,,2023-05,2023
KOF2,KOF2_1,South Korea,2023-07-18,Financial,Grant,Deputy Prime Minister Choo announced plans to contribute USD 10 million to the World Bank’s URTF for Ukraine’s aid.,USD,Allocation,"10,000,000",10000000.0,9043110.0,7280856.0,10000000.0,9043110.0,7280856.0,7280856.0,9043110.0,,.,.,.,0.0,.,., . ,,,1.0,https://english.moef.go.kr/pc/selectTbPressCenterDtl.do?boardCd=N0001&seq=5586,https://www.worldbank.org/en/country/ukraine/brief/world-bank-emergency-financing-package-for-ukraine,https://www.koreatimes.co.kr/www/biz/2023/11/602_355211.html,.,0.0,.,WB URTF,,,,,,,,,,0.0,1.0,July,1.0,2022-2023,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,.,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,,,124.0,1.093919,103.365924,9294544.0,,,,,2023-07,2023
KOF3,0,South Korea,2023-08-29,Financial,Budgetary appropriations,"On August 29, 2023, Korean authorities published a budget plan for 2024 and reported 520 KRW billion in ODA to Ukraine (Source of aid 1, first appendix document, p.39 of the document). The aid plan consists of funds for reconstruction (130 KRW billion, or 90 EUR million), for humanitarian aid (260 KRW billion, or 180 EUR million), and for international organizations (KRW 130 billion, or 90 EUR million). Source of aid 2 (p.8 of the PDF from the page) confirms it was accepted. Later in September 2023, it was announced that Ukraine will receive 2.3 USD billion in aid from Korea in 2024 and 2025. Still, in December 2023, it was specified that 2 USD billion for 2025 will not go to Ukraine bilaterally but to Korean companies that will participate bilaterally in the reconstruction effort (Source of aid 3). Out of the remaining 300 USD million, 100 USD million will go to multilateral development banks, and 200 USD million in humanitarian aid. We assume that these funds will be taken from 520 KRW billion. This entry covers the portion for multilateral financial and development assistance for 2024.",KRW,Commitment,"500,000,000,000",500000000000.0,346443770.0,318383647.0,,,,,,,.,.,.,0.0,.,., . ,,,1.0,https://eiec.kdi.re.kr/policy/materialView.do?num=242042,https://www.kiep.go.kr/gallery.es?mid=a10102040000&bid=0005&tag=&b_list=10&act=view&list_no=11050&nPage=1&vlist_no_npage=0&keyField=&keyWord=&orderby=https://www.kiep.go.kr/gallery.es?mid=a10102040000&bid=0005&tag=&b_list=10&act=view&list_no=11050&nPage=1&vlist_no_npage=0&keyField=&keyWord=&orderby=,https://news.kbs.co.kr/news/pc/view/view.do?ncd=7832666,.,0.0,.,.,,,,,,,,,,0.0,1.0,August,1.0,2024,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,.,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,,,109.0,0.958367,103.365924,,,,,,2023-08,2023
KOF4,KOF4_1,South Korea,2023-05-17,Financial,Loan,"According to Source of Aid 1, Ukraine and South Korea signed a preliminary agreement on securing a concessional loan from the Economic Development Cooperation Fund (EDCF). This loan has a maturity period of 40 years, a grace period of 10 years and interest rate of 0.15 % per annum (Source of Aid 1).The possibility of receiving the first tranche of up to USD 300 million from the EDCF will appear in 2023. ",USD,Allocation,"300,000,000",300000000.0,276052450.0,222257418.0,300000000.0,276052450.0,222257418.0,222257418.0,276052450.0,,.,.,.,0.0,.,., . ,,,1.0,http://web.archive.org/web/20230517231854/https://www.kmu.gov.ua/en/news/ukraina-zaluchyt-do-8-mlrd-vid-korei-za-nadzvychaino-pilhovymy-umovamy,https://babel.ua/en/news/93939-south-korea-allocates-130-million-in-financial-aid-to-ukraine,https://mind.ua/en/news/20257448-ukraine-and-south-korea-sign-preliminary-agreement-on-securing-a-concessional-loan-of-8-billion-fro,https://english.moef.go.kr/pc/selectTbPressCenterDtl.do?boardCd=N0001&seq=5545,0.0,.,.,,,,,,,40.0,0.15,10.0,0.0,1.0,May,1.0,2022-2023,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,.,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,,,124.0,1.093919,103.365924,278836323.0,,,,,2023-05,2023
KOF5,0,South Korea,2023-09-13,Financial,Loan,"On September 13th, 2023, the Government of Korea and the Government of Ukraine signed the ""Agreement on Loans from the Economic Development Cooperation Fund"" (Source 1 and 2), covering up to $2.1 billion with a validity of up to 10 years. Based on this agreement, Ukraine and South Korea concluded the ""Framework Agreement regarding Loans from the Economic Development Cooperation Fund for 2024-2029"" on April 17th, 2024, allowing Ukraine to receive $2.1 billion in loans from the Economic Development Cooperation Fund (EDCF) for 2024-2029 to finance EDCF credit projects in Ukraine (Source 3 and 4).",USD,Commitment,"2,100,000,000",2100000000.0,1965591014.0,1582551375.0,,,,,,,.,.,.,0.0,.,., . ,,,1.0,https://www.law.go.kr/trtySc.do#licTrty17005,https://zakon.rada.gov.ua/laws/show/410_001-23#Text,https://www.mof.gov.ua/uk/news/ukraine_will_be_able_to_attract_loans_totaling_up_to_21_billion_from_south_korea_the_governments_signed_the_relevant_agreement-4571,https://zakon.rada.gov.ua/laws/show/410_001-24#Text,0.0,.,.,,,,,,,,,,0.0,1.0,September,0.0,2024-2029,0.0,Value is given by the source,Value is not given at all,1.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,.,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,,,124.0,1.093919,103.365924,,,,,,2023-09,2023
ROH1,ROH1_1,Romania,2022-02-22,Humanitarian,Equipment,"Medical equipment, including packs of analgesics, anti-inflammatory medicines, antibiotics, and hand disinfectants. The donation falls within the framework of the EU Civil Protection Mechanism (UCPM). No further information regarding the shipment has been disclosed. ",USD,Allocation,Not given,536234.0,472790.0,395293.0,536234.0,472790.0,395293.0,395293.0,472790.0,,pack of analgesics,Humanitarian,Humanitarian,0.0,5000,undisclosed, 6 ,31000.0,,0.0,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_1222,https://www.romania-insider.com/ro-ukraine-eu-civil-protection-feb-2022,.,.,0.0,.,EU Civil Protection Mechanism,,,,,,,,,,0.0,1.0,February,1.0,2022-2023,0.0,Value is calculated with prices,Value is not given at all,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,.,0.0,1.0,1.0,1.0,,0.0,0,0.0,0.0,,,120.0,1.123234,113.20106,498405.0,,,,,2022-02,2022
ROH2,ROH2_1,Romania,2022-03-01,Humanitarian,Equipment,"Subsistence material worth 5 million EUR. We don't include in our dataset the 30 tons of humanitarian assistance provided through private donations, since it doesn't represent aid coming directly from the Romanian government. ",RON,Allocation,"5,000,000",5000000.0,1010461.0,950840.0,5000000.0,1010461.0,950840.0,950840.0,1010461.0,,.,.,.,0.0,.,., . ,,,1.0,https://gov.ro/en/news/medical-equipment-and-medicines-donated-by-romania-in-support-of-ukraine&page=13,.,.,.,0.0,.,.,,,,,,,,,,0.0,1.0,March,1.0,2022-2023,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,.,0.0,1.0,1.0,1.0,,0.0,0,0.0,0.0,,,106.0,0.998006,113.20106,1004682.0,,,,,2022-03,2022
ROH3,ROH3_1,Romania,2022-04-18,Humanitarian,Equipment,The government of Romania announced to donate 11 fully-equipped ambulances.,USD,Allocation,Not given,3492500.0,3228196.0,2699048.0,3492500.0,3228196.0,2699048.0,2699048.0,3228196.0,,ambulance H,Humanitarian,Humanitarian,0.0,11,undisclosed," 317,500 ",3492500.0,,0.0,https://www.romania-insider.com/romania-donates-ambulances-ukraine-2022,https://www.digi24.ro/stiri/actualitate/romania-a-donat-11-ambulante-serviciilor-de-urgenta-din-ucraina-1909681,.,.,0.0,.,.,,,,,,,,,,0.0,1.0,April,1.0,2022-2023,0.0,Value is calculated with prices,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,.,0.0,1.0,1.0,1.0,,0.0,0,0.0,0.0,,,120.0,1.123234,113.20106,3246120.0,,,,,2022-04,2022
ROH4,ROH4_1,Romania,2022-05-05,Humanitarian,Equipment,"1,900 tons of fuel worth 3.2 million EUR and announced on May 5, 2022, at the International Donors' Conference (see 1:22:40 in ""Source of Aid 1"").",EUR,Allocation,"3,200,000",3200000.0,3200000.0,3005183.0,3200000.0,3200000.0,3005183.0,3005183.0,3200000.0,,ton of fuel,Military equipment,Military equipment,0.0,1900,undisclosed," 1,613 ",3063750.0,,0.0,https://www.youtube.com/watch?v=vzENx6dTpqY,https://www-puterea-ro.translate.goog/romania-ofera-ucrainei-o-noua-contributie-de-asistenta-umanitara/?_x_tr_sl=ro&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=sc,.,.,0.0,.,.,,,,,,,,,,0.0,1.0,May,1.0,2022-2023,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,.,0.0,1.0,1.0,1.0,,0.0,0,0.0,0.0,,,106.0,1.0,113.20106,3200000.0,,,,,2022-05,2022
ROH5,ROH5_1,Romania,2023-02-28,Humanitarian,Equipment,Source of Aid 1 says that Romania has given Ukraine staple goods and food worth 5 million LEI the day before the source release.,RON,Allocation,"5,000,000",5000000.0,1018605.0,901731.0,5000000.0,1018605.0,901731.0,901731.0,1018605.0,,Food ration H,Humanitarian,Humanitarian,0.0,undisclosed,undisclosed, 22 ,,,1.0,https://gov.ro/en/news/medical-equipment-and-medicines-donated-by-romania-in-support-of-ukraine&page=13,.,.,.,0.0,.,.,,,,,,,,,,0.0,1.0,February,1.0,2022-2023,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,.,0.0,1.0,1.0,1.0,,0.0,0,0.0,0.0,,,113.0,0.994898,126.972116,1004682.0,,,,,2023-02,2023
ROH7,ROH7_1,Romania,2023-03-22,Humanitarian,Equipment,"The Romanian government approves humanitarian to Ukraine consisting of food items worth 562 million lei, which will support the population severely affected by the military conflict.",RON,Allocation,"562,000,000",562000000.0,114080958.0,100991386.0,562000000.0,114080958.0,100991386.0,100991386.0,114080958.0,,Food ration H,Humanitarian,Humanitarian,0.0,undisclosed,undisclosed, 22 ,,,1.0,https://gov.ro/fr/nouvelles/point-de-presse-a-l-issue-de-la-reunion-du-gouvernement-tenu-par-le-ministre-des-investissements-et-des-projets-europeens-marcel-bolo-et-le-porte-parole-du-gouvernement-dan-carbunaru&page=1,https://www.stiripesurse.ro/romania-grants-ron-562-m-worth-humanitarian-aid-in-foodtsuffs-to-ukraine_2845050.html,https://www.romania-insider.com/romania-food-supplies-ukraine-march-2023,.,0.0,.,.,,,,,,,,,,0.0,1.0,March,1.0,2022-2023,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,.,0.0,1.0,1.0,1.0,,0.0,0,0.0,0.0,,,113.0,0.994898,126.972116,112926236.0,,,,,2023-03,2023
ROM1,ROM1_1,Romania,2022-02-27,Military,Weapons and equipment,"Tranche of military equipment worth 3 million EUR, consisting of fuels, bulletproof vests, helmets, ammunition and military equipment, food, water and medicines. We don't include in our dataset the aid directed to Ukrainian refugees in Romania, listed in ""Source of Aid 1"", ""Source of Aid 2"" and ""Source of Aid 3"".",EUR,Allocation,"3,000,000",3000000.0,3000000.0,2650152.0,3000000.0,3000000.0,2650152.0,2650152.0,3000000.0,,liter of fuel M,Military equipment,Military equipment,0.0,undisclosed,undisclosed, 1 ,,,1.0,https://gov.ro/ro/stiri/declaratii-de-presa-sustinute-de-purtatorul-de-cuvant-al-guvernului-dan-carbunaru-privind-masurile-luate-de-executiv-in-cadrul-edintei-task-force-pentru-gestionarea-situatiei-generate-de-agresiunea-militara-rusa-din-ucraina&page=2,https://www.romania-insider.com/ro-aid-ukraine-sanctions-feb-28-2022 ,https://www.reuters.com/world/europe/romania-send-fuel-ammunition-ukraine-2022-02-27/ ,.,0.0,https://twitter.com/TheEconomist/status/1506413311272886276,.,,,,,,,,,,0.0,1.0,February,1.0,2022-2023,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,.,0.0,1.0,1.0,1.0,,0.0,0,0.0,0.0,,,113.0,1.0,113.20106,3000000.0,,,,,2022-02,2022
ROM3,ROM3_1,Romania,2023-04-05,Military,Funding for Weapon Acquisition Program,"Romanian Foreign Minister announced at a NATO meeting of foreign ministers that Romania contributes $830,000 to the NATO-Ukraine Comprehensive Assistance Package Trust Fund.",USD,Allocation,"830,000",830000.0,756766.0,544839.0,830000.0,756766.0,544839.0,544839.0,756766.0,,.,.,.,0.0,.,., . ,,,1.0,https://www.mae.ro/en/node/61580,https://newsmaker.md/rus/novosti/rumyniya-vydelit-750-tys-na-razvitiye-oboronnogo-potentsiala-moldovy/,https://www.ukrinform.net/rubric-polytics/3691736-romania-to-allocate-800-000-to-ukraine-through-nato-mechanisms.html,https://www.eurointegration.com.ua/news/2023/04/4/7159201/,0.0,.,NATO CAP,,,,,,,,,,0.0,1.0,April,1.0,2022-2023,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,.,0.0,1.0,1.0,1.0,procurement,0.0,0,0.0,0.0,,,139.0,1.093919,126.972116,771447.0,,,,,2023-04,2023
